,ttext,date,isretweet,retweetcount,favoritecount,score,product,city,country,duplicate
395,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/23/2020 1:18,FALSE,3,3,0,Apple Iphone,Los Angeles,USA,TRUE
396,"RT @austinnotduncan: This is the biggest update to the Mac in years.

macOS 11 Big Sur has an all new design, support for iPhone and iPad a",6/23/2020 1:16,TRUE,45,0,1,Apple Iphone,Los Angeles,USA,TRUE
397,"I thought everyone knew this  but in the past few days its become apparent that not enough ppl are aware. 

If yo  ",6/23/2020 0:57,FALSE,2,8,1,Apple Iphone,Los Angeles,USA,FALSE
398,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/23/2020 0:48,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
399,"RT @austinnotduncan: This is the biggest update to the Mac in years.

macOS 11 Big Sur has an all new design, support for iPhone and iPad a",6/23/2020 0:43,TRUE,45,0,1,Apple Iphone,Los Angeles,USA,TRUE
400,"@FomoFutures Thanks, I own a shit ton of Apple, but the dont worry about declining iPhone sales, we have headphon  ",6/23/2020 0:38,FALSE,0,1,-3,Apple Iphone,Los Angeles,USA,FALSE
401,"@tomwarren For the record, Google/Android has copied multiple iOS features over the years, including *the* wholesal  ",6/23/2020 0:37,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
402,RT @techeblog: Apple CarKey lets you wirelessly unlock a vehicle using an iPhone or Apple Watch.  ,6/23/2020 0:30,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,FALSE
403,RT @techeblog: Apple will transition to own silicon from Intel over next 2-years.  ,6/23/2020 0:29,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,FALSE
404,RT @Falcon9Block5: Would you buy this? I made it for a school project.  Iphone  Apple  ,6/23/2020 0:26,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,FALSE
405,Apple when business started to slow after iPhone X Alright give them all the bs theyve been asking for from the last 10 years,6/23/2020 0:24,FALSE,0,1,-2,Apple Iphone,Los Angeles,USA,FALSE
406,Go go Apple!  ,6/23/2020 0:15,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
407,You could get your hands on a NEW iPhone for only $399! The new iPhone SE has the hardware of the iPhone 8 but inte  ,6/23/2020 0:04,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
408,These new iPhone features will save you from group chat chaos  ,6/22/2020 23:53,FALSE,0,0,-1,Apple Iphone,Los Angeles,USA,FALSE
409,Apple on Monday provided a glimpse at upcoming software changes designed to make the iPhone even easier to use and  ,6/22/2020 23:51,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
410,RT @iDownloadBlog: Check out the iOS 14 / iPadOS 14 system requirements and find out if your iPhone/iPad can run Apples newest OS  ,6/22/2020 23:49,TRUE,6,0,0,Apple Iphone,Los Angeles,USA,TRUE
411,Apple on Monday provided a glimpse at upcoming software changes designed to make the iPhone even easier to use and  ,6/22/2020 23:41,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,TRUE
412,Check out the iOS 14 / iPadOS 14 system requirements and find out if your iPhone/iPad can run Apples newest OS  ,6/22/2020 23:30,FALSE,6,26,0,Apple Iphone,Los Angeles,USA,FALSE
413,"@FriarHawk12 I have an Apple Watch, so I have an iPhone to go with it.  The Apple Watch is my cooler version of I  ",6/22/2020 23:20,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
414,I wish apple had a feature on iPhone to make it a scale to turn on when you need and turn off when dont,6/22/2020 23:13,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
415,Quite impressed that Apple are still supporting the iPhone 6S and original SE (from 2015) with iOS 14.  ,6/22/2020 23:12,FALSE,0,2,2,Apple Iphone,Los Angeles,USA,FALSE
416,"RT @jessicuhhtho: I need a new macbook, a new iPhone, an Apple Watch, and AirPods. This is my cash app: jessicaacarrillo ",6/22/2020 23:12,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,FALSE
417,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 23:09,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
418,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 23:05,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
419,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/22/2020 23:02,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
420,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/22/2020 22:55,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
421,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 22:55,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
422,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/22/2020 22:50,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
423,@NitesWithNikki @Apple The iPhone is my last Apple Product I will ever own and screw the MacBook and iMac those two are not meant for Gaming,6/22/2020 22:49,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
424,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/22/2020 22:47,FALSE,3,4,0,Apple Iphone,Los Angeles,USA,TRUE
425,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/22/2020 22:46,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
426,"Apple just unveiled the next version of its iPhone software, iOS 14. Here are the biggest changes coming to your iP  ",6/22/2020 22:45,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
427,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/22/2020 22:35,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
428,"Congratulations, your iPhone is getting widgets. WIDGETS! This has been always wtf Apple is so slow, but their cust  ",6/22/2020 22:33,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
429,RT @lytlmispureart: @PopCrave @Apple iPhone &gt;&gt;&gt;&gt;  ,6/22/2020 22:32,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,FALSE
430,RT @techeblog: Apple will transition to own silicon from Intel over next 2-years.  ,6/22/2020 22:31,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
431,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/22/2020 22:28,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
432,"I need a new macbook, a new iPhone, an Apple Watch, and AirPods. This is my cash app: jessicaacarrillo ",6/22/2020 22:23,FALSE,1,6,0,Apple Iphone,Los Angeles,USA,FALSE
433,"RT @fox5sandiego: Apple announced a new feature on Monday that would allow iPhone users to unlock and start their cars, starting with a 202",6/22/2020 22:22,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,FALSE
434,"RT @fox5sandiego: Apple announced a new feature on Monday that would allow iPhone users to unlock and start their cars, starting with a 202",6/22/2020 22:15,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
435,"RT @fox5sandiego: Apple announced a new feature on Monday that would allow iPhone users to unlock and start their cars, starting with a 202",6/22/2020 22:14,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
436,@appleinsider Will you be able to use CarKey on a cellular Apple Watch without having your iPhone with you...? /Ray in San Diego ,6/22/2020 22:13,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
437,"Apple just unveiled major upgrades to the iPhone, its own chips for the Mac, and much more. Here's everything Apple  ",6/22/2020 22:13,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
438,"Apple announced a new feature on Monday that would allow iPhone users to unlock and start their cars, starting with  ",6/22/2020 22:12,FALSE,3,9,0,Apple Iphone,Los Angeles,USA,FALSE
439,RT @techeblog: Apple CarKey lets you wirelessly unlock a vehicle using an iPhone or Apple Watch.  ,6/22/2020 21:58,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,TRUE
440,I was already planning on buying the new iPhone but Apple really trynna have me blow a bag with these new updates,6/22/2020 21:53,FALSE,0,1,-1,Apple Iphone,Los Angeles,USA,FALSE
441,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:50,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
442,"@Bebonke_J @annoyreplyguy @thegooom Apple phones are great, they really are, but still lack certain Android feature  ",6/22/2020 21:49,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
443,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:47,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
444,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:44,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
445,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:43,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
446,"@Haunter1957 Apples silicon R&amp;D has been paying off for over a decade (since the iPhone 4). 

there isnt an off-t  ",6/22/2020 21:34,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
447,"RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vo",6/22/2020 21:33,TRUE,6,0,1,Apple Iphone,Los Angeles,USA,FALSE
448,"RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vo",6/22/2020 21:26,TRUE,6,0,1,Apple Iphone,Los Angeles,USA,TRUE
449,"@DetroitBORG iOS 11 was the last time Apple wallpapers we're cool!

Honorable mention: iPhone 11's stock black wallpapers was close",6/22/2020 21:22,FALSE,0,5,0,Apple Iphone,Los Angeles,USA,FALSE
450,"RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vo",6/22/2020 21:21,TRUE,6,0,1,Apple Iphone,Los Angeles,USA,TRUE
451,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:21,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
452,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:20,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
453,"RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vo",6/22/2020 21:18,TRUE,6,0,1,Apple Iphone,Los Angeles,USA,TRUE
454,"RT @austinnotduncan: This is the biggest update to the Mac in years.

macOS 11 Big Sur has an all new design, support for iPhone and iPad a",6/22/2020 21:18,TRUE,45,0,1,Apple Iphone,Los Angeles,USA,TRUE
455,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:17,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
456,"Thank you apple @thegrovela THIS USB-C IPHONE LIGHTNING charger charges @ extreme, nearly alien  tech speed!!!!! @  ",6/22/2020 21:17,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
457,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:16,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
458,Lol Apple added widgets to iPhone like 15 years after everyone else and they acting all  ,6/22/2020 21:15,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
459,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:13,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
460,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:11,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
461,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:10,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
462,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:09,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
463,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:08,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
464,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:07,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
465,"RT @Variety: Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:06,TRUE,22,0,1,Apple Iphone,Los Angeles,USA,TRUE
466,"Apple iOS 14 Will Let You Change iPhones Default Email, Browser to Third-PartyApps  ",6/22/2020 21:05,FALSE,22,93,0,Apple Iphone,Los Angeles,USA,FALSE
467,"Apple just unveiled major upgrades to the iPhone, its own chips for the Mac, and much more. Here's everything Apple  ",6/22/2020 21:01,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
468,"RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio  Top40

App VOTES ONLY

Download our App Now &amp; Vo",6/22/2020 20:58,TRUE,6,0,1,Apple Iphone,Los Angeles,USA,TRUE
469,"RT @10News: Apple unveiled its new iPhone operating system, iOS 14, on Monday at its completely-online keynote  ",6/22/2020 20:57,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,FALSE
470,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/22/2020 20:56,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,TRUE
471,"IOS 14 Coming Soon,  Phonebulance  FirstClass  iPhoneRepairLaguna  iPadRepair  CellPhoneRepair  lagunaNiguel  ",6/22/2020 20:55,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
472,Apple CarKey lets you wirelessly unlock a vehicle using an iPhone or Apple Watch.  ,6/22/2020 20:54,FALSE,2,3,0,Apple Iphone,Los Angeles,USA,FALSE
473,@PopCrave @Apple iPhone &gt;&gt;&gt;&gt;  ,6/22/2020 20:52,FALSE,1,56,0,Apple Iphone,Los Angeles,USA,FALSE
474,"Here are the highlights of the new features from @apple  iOS14 for  iPhone and  iPad.

Link for article is below.

 tech  technews  Apple",6/22/2020 20:49,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
475,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/22/2020 20:47,FALSE,1,3,0,Apple Iphone,Los Angeles,USA,TRUE
476, Apple Kicks off  WWDC With a Ton of Upgrades Including New Mac Chip @themotleyfool  stocks  iPhone  iOS14  ,6/22/2020 20:45,FALSE,2,3,0,Apple Iphone,Los Angeles,USA,FALSE
477,@appleinsider If Apple made a thin pencil stashed in the iPhone that worked the same way ... it would be a grand slam for them.,6/22/2020 20:43,FALSE,0,0,2,Apple Iphone,Los Angeles,USA,FALSE
478,Fuck Apple. I had an iPhone nothing but problems. I joined the Samsung family! Apple isn't shit! What are you takin  ,6/22/2020 20:40,FALSE,0,1,-3,Apple Iphone,Los Angeles,USA,FALSE
479,"@avstorm this is gonna slow down my iphone 7 even MORE,, apple really tryna make me upgrade ",6/22/2020 20:35,FALSE,0,0,-1,Apple Iphone,Los Angeles,USA,FALSE
480,"RT @austinnotduncan: This is the biggest update to the Mac in years.

macOS 11 Big Sur has an all new design, support for iPhone and iPad a",6/22/2020 20:33,TRUE,45,0,1,Apple Iphone,Los Angeles,USA,TRUE
481,Apple's newest iPhone feature aims to replace the car key - CNN  ,6/22/2020 20:30,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
482,"RT @austinnotduncan: This is the biggest update to the Mac in years.

macOS 11 Big Sur has an all new design, support for iPhone and iPad a",6/22/2020 20:29,TRUE,45,0,1,Apple Iphone,Los Angeles,USA,TRUE
483,"@s_inclairr True true, thought apple would nevwr do it for that very reason of simplicity hence why the icons look  ",6/22/2020 20:28,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
484,Apple Reimagines the iPhone Experience with iOS 14 | Business Wire  ,6/22/2020 20:26,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
485,"Local Orange County News - Apple redesigns iPhone home screen, adds translation app  ",6/22/2020 20:20,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
486,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/22/2020 20:16,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
487,Apple will transition to own silicon from Intel over next 2-years.  ,6/22/2020 20:15,FALSE,3,0,0,Apple Iphone,Los Angeles,USA,FALSE
488,"RT @richontech: When Mac computers start using Apple Silicon chips, they'll be able to run iOS and iPad apps for the first time ever withou",6/22/2020 20:11,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,FALSE
489,"Apple redesigns iPhone home screen, adds translation app  ",6/22/2020 20:06,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,TRUE
490,"Apple redesigns iPhone home screen, adds translation app  ",6/22/2020 20:06,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
491,"@Apple if you can hear me, you are destroying the simplicity of user experience which SteveJobs envisioned on an iPhone

 WWDC20",6/22/2020 20:05,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
492,"Apple redesigns iPhone home screen, adds translation app  ",6/22/2020 20:04,FALSE,0,2,0,Apple Iphone,Los Angeles,USA,TRUE
493,"RT @austinnotduncan: This is the biggest update to the Mac in years.

macOS 11 Big Sur has an all new design, support for iPhone and iPad a",6/22/2020 20:03,TRUE,45,0,1,Apple Iphone,Los Angeles,USA,TRUE
494,"@Haunter1957 eh, i dont think its pettiness, moreso Apple valuing having their chip design be in-house for their  ",6/22/2020 20:02,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
495,"RT @austinnotduncan: This is the biggest update to the Mac in years.

macOS 11 Big Sur has an all new design, support for iPhone and iPad a",6/22/2020 19:56,TRUE,45,0,1,Apple Iphone,Los Angeles,USA,TRUE
496,"Apple redesigns iPhone home screen, adds translation app  ",6/22/2020 19:53,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
497,"Apple redesigns iPhone home screen, adds translation app  ",6/22/2020 19:46,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
498,"Apple redesigns iPhone home screen, adds translation app  ",6/22/2020 19:46,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
499,"Apple unveiled its new iPhone operating system, iOS 14, on Monday at its completely-online keynote  ",6/22/2020 19:46,FALSE,1,2,0,Apple Iphone,Los Angeles,USA,FALSE
